,TSS_1::Pseudomonas_phage_phiKZ:3,TSS_2::Pseudomonas_phage_phiKZ:2,TSS_3::Pseudomonas_phage_phiKZ:2,TSS_4::Pseudomonas_phage_phiKZ:4,TSS_5::Pseudomonas_phage_phiKZ:4,TSS_6::Pseudomonas_phage_phiKZ:2,TSS_7::Pseudomonas_phage_phiKZ:2,TSS_8::Pseudomonas_phage_phiKZ:2,TSS_9::Pseudomonas_phage_phiKZ:3,TSS_10::Pseudomonas_phage_phiKZ:,TSS_11::Pseudomonas_phage_phiKZ:,TSS_12::Pseudomonas_phage_phiKZ:,TSS_13::Pseudomonas_phage_phiKZ:,TSS_14::Pseudomonas_phage_phiKZ:,TSS_15::Pseudomonas_phage_phiKZ:,TSS_16::Pseudomonas_phage_phiKZ:,TSS_17::Pseudomonas_phage_phiKZ:,TSS_18::Pseudomonas_phage_phiKZ:,TSS_19::Pseudomonas_phage_phiKZ:,TSS_20::Pseudomonas_phage_phiKZ:,TSS_21::Pseudomonas_phage_phiKZ:,TSS_22::Pseudomonas_phage_phiKZ:,TSS_23::Pseudomonas_phage_phiKZ:,TSS_24::Pseudomonas_phage_phiKZ:,TSS_25::Pseudomonas_phage_phiKZ:,TSS_26::Pseudomonas_phage_phiKZ:,TSS_27::Pseudomonas_phage_phiKZ:,TSS_28::Pseudomonas_phage_phiKZ:,TSS_29::Pseudomonas_phage_phiKZ:,TSS_30::Pseudomonas_phage_phiKZ:,TSS_31::Pseudomonas_phage_phiKZ:,TSS_32::Pseudomonas_phage_phiKZ:,TSS_33::Pseudomonas_phage_phiKZ:,TSS_34::Pseudomonas_phage_phiKZ:,TSS_35::Pseudomonas_phage_phiKZ:,TSS_36::Pseudomonas_phage_phiKZ:,TSS_37::Pseudomonas_phage_phiKZ:,TSS_38::Pseudomonas_phage_phiKZ:,TSS_39::Pseudomonas_phage_phiKZ:,TSS_40::Pseudomonas_phage_phiKZ:,TSS_41::Pseudomonas_phage_phiKZ:,TSS_42::Pseudomonas_phage_phiKZ:,TSS_43::Pseudomonas_phage_phiKZ:,TSS_44::Pseudomonas_phage_phiKZ:,TSS_45::Pseudomonas_phage_phiKZ:,TSS_46::Pseudomonas_phage_phiKZ:,TSS_47::Pseudomonas_phage_phiKZ:,TSS_48::Pseudomonas_phage_phiKZ:,TSS_49::Pseudomonas_phage_phiKZ:,mean
83,0.27411366472120247,0.14831833441055786,0.1953465516766022,0.11446123206476104,0.19488918473789912,0.23446720709917282,0.30195253235032815,0.24499909257150784,0.14655766905390888,0.2659436346624762,0.18790998794303188,0.2725512797520827,0.24882196460903314,0.21413191330416254,0.15588233733231044,0.1989967068756922,0.295957517429257,0.1735935580668815,0.18316297760269504,0.27851927178148733,0.1870191729188247,0.2506873910212181,0.25765534625482794,0.10881700116967852,0.2696216367985732,0.32428834412895113,0.22140062999406976,0.22451441804902444,0.20919809023623367,0.20271096665831467,0.2816745849372908,0.2524980640901945,0.18953188131824478,0.25030408495489787,0.17987197789257908,0.2062101687609391,0.19145046557103967,0.2505753338563631,0.14185156652985845,0.25274823015906,0.1368520685273748,0.143497089034064,0.20374040863146292,0.17459577059688414,0.2900308412657352,0.3485843157053011,0.27872940534891577,0.17344900790591206,0.21863308265136436,0.21941465230637242
84,0.2661959261061905,0.14912874965253356,0.1770332551949641,0.11742833412157919,0.20077829253305285,0.23433021517410085,0.30533765473725183,0.23411406249796424,0.15459165523881246,0.26671782324877863,0.19354946563968217,0.27287024505751206,0.23991908305576545,0.20056489218797297,0.15002008884554638,0.19668577373596616,0.29047951188196,0.17150415563376095,0.16636593152075724,0.2778730504862456,0.18722832368253867,0.25369542284637425,0.2594286185604702,0.10763803194753778,0.2822352485339141,0.3257487347325251,0.20132558506398562,0.2209252371009343,0.20856054630711748,0.19588273594096617,0.29091797504288236,0.25078010468549916,0.18857911134841207,0.2552074490291497,0.18822247602156392,0.19939213651539334,0.18848292578700157,0.26850133334782916,0.12737601282304323,0.24559359298216119,0.13638562008460753,0.1452233538826671,0.21176777368299785,0.18769860406313219,0.30177852274994177,0.3403116269817953,0.25768792716814315,0.18271494638993205,0.19726097475273718,0.21779671670623774
85,0.2584235780522238,0.1488231658807792,0.16246150601966156,0.12017635307190011,0.20407467481436195,0.2330120437466216,0.30788078594123236,0.2255176549588171,0.16129924234221793,0.2677076914863076,0.19878310100114643,0.2701668674521006,0.22839853812802158,0.18584048888881954,0.14569637785156406,0.19154884033735495,0.2871309412560907,0.16912928344231895,0.1534104376316116,0.27789197700833623,0.18497713881851346,0.2558218552752817,0.2598752652609046,0.10738784649405024,0.29423160598480635,0.32509544688487246,0.18274898291466626,0.21563496052192482,0.20685295266698386,0.18946909797670053,0.2992760748821836,0.24548954721226837,0.18559735145562106,0.26061639735611586,0.1966258808227042,0.1937150027492349,0.18531647122989056,0.28424034593570974,0.11725001804049553,0.2379651260963397,0.13922445920195203,0.1466266434362254,0.219644809244401,0.20166230334334373,0.31122081260884654,0.3353615674988114,0.23879453530832023,0.19345385836343718,0.17805660512752522,0.2161144186127269
86,0.25000427502420713,0.15095859527070274,0.15183425148648483,0.1224075772495294,0.20492004309732698,0.23240742937207282,0.3091540082379035,0.22038683327402234,0.16726535648676483,0.267652733939525,0.2037599942567133,0.26428676003965235,0.2154147806630246,0.17011111901615134,0.14228745266165022,0.1845653927867504,0.28678872042286396,0.16953613685884072,0.14292499803317354,0.2775328728149684,0.17995803676775443,0.25581999449734016,0.26089963426527674,0.10824352071062471,0.3053191302088999,0.32059581751305294,0.16821923620587767,0.2081084387380669,0.2047690390551758,0.1838834583862661,0.3080748978028873,0.2369107664021597,0.1812356258572501,0.2679852424941573,0.2061358730649873,0.18863346098319195,0.18555574689470197,0.2970023832504619,0.11172164779395495,0.22994448951787252,0.14220108108480067,0.1481550510065704,0.2274884162051949,0.2179615808221788,0.3179330220693104,0.3322917695559622,0.22609760107113636,0.20345467511681617,0.16063489961670913,0.21468232383573407
87,0.24059495784259108,0.15708282491868591,0.1433223301560295,0.1255327159661052,0.20377248270260112,0.23327611971448575,0.30965050284045537,0.22038487826397316,0.17262291244839115,0.2683874317232334,0.2092158270326549,0.2544077226026974,0.20386995735244776,0.15431271457951154,0.1396686275903148,0.17738739638406825,0.2873091530487811,0.17172241755415246,0.1363003495736425,0.2740881073294922,0.17263090988136975,0.25293606185383793,0.2638526671899165,0.11098457553435329,0.31465446064317487,0.313440338894694,0.15903437765115264,0.19757377681334826,0.20038631741200058,0.17821692271307926,0.31260924730607503,0.22392276501153976,0.17812594145526944,0.27690193846765276,0.21650117410348196,0.18412290504793244,0.1864237685259679,0.30696143583393953,0.11132067231071682,0.2225664964888226,0.14406195235691627,0.14891499388609164,0.23414810432491112,0.23570644245707162,0.32441638349214363,0.33196995898749604,0.21957197001201,0.2117695781329958,0.14631315325783828,0.21352956570755335
88,0.23183720547289952,0.16510486175398228,0.1364261834465295,0.1306888639284504,0.19901811772147115,0.2353971402359522,0.3089096482413031,0.22387821106411457,0.17479507781734535,0.26921327945190276,0.2125379817730506,0.24102704506960587,0.19330781742928843,0.14026265462491103,0.1371783917902259,0.17004295638791742,0.2879283301615948,0.1741675280213446,0.13383967624759927,0.2699555486911219,0.16635318932637524,0.25037094772675983,0.2682448737290623,0.11722244699903198,0.3221884815504418,0.30584366090959103,0.15650713764599278,0.1871413211510491,0.1957394406386735,0.1717658929942499,0.31028889438446644,0.21409964816853116,0.1768554611936353,0.2881410269635155,0.22437605907723918,0.17922771204914661,0.1880984754882396,0.31293869638125155,0.11534199641997211,0.2141174438836157,0.14653237584269194,0.14987590079049606,0.24053662361194136,0.2534950050472856,0.3303936552040284,0.33422180799446416,0.2171650056213073,0.21651189637098328,0.1330417372750913,0.2126970068116274
89,0.22122479740797069,0.17686358359054866,0.13043498063387973,0.1342427819522883,0.19135241671257483,0.23629630438454058,0.30788043385595154,0.23002574296334077,0.17499064080155466,0.2713676532236386,0.21444633892681136,0.2241739909373477,0.18479818810453186,0.12663709831274317,0.13507250081436886,0.1608919100352733,0.28833074892066507,0.17611081813734436,0.1334245449391362,0.2656864688536179,0.16224800777212586,0.24564598230147577,0.2720402232562475,0.12702762840871556,0.3300023369483495,0.2984456602353022,0.15781206260150374,0.1777489066073377,0.19238196268272276,0.16594917944478263,0.3035846157455062,0.20523134310964775,0.17475099900078123,0.298147540693845,0.2299363049610331,0.17429154780873385,0.189498440151554,0.3170188089965726,0.12415551388958027,0.20510077245846886,0.14986416664394425,0.15254220216675704,0.24621190786901165,0.26963626875190466,0.3340925049439213,0.33561239950743543,0.21931312096530003,0.2185664919071225,0.12158069261765317,0.2118916231827646
90,0.20998170725386914,0.17091543781424717,0.11843920675604387,0.1331040388752259,0.17986129165888826,0.22288522558501192,0.2915037540584732,0.219950205847336,0.1661216886517171,0.2647461849286267,0.21073148026286087,0.20344034186480733,0.16903361154741509,0.1122456882816728,0.13057206713899028,0.14781338848577535,0.2719112765169294,0.1683146936630938,0.12654807207894517,0.2517107248413276,0.1537624806281523,0.23730213611152648,0.2624923286076176,0.12124732205790209,0.3207463749864498,0.28143693741755355,0.14502929603149436,0.16236375782883555,0.1824590547237435,0.15034466850952577,0.2918452077427272,0.1894908215673101,0.16498132084281067,0.28269369162386926,0.22209541149255366,0.16241960653026952,0.18431137365068548,0.3096183356835408,0.11730137686149744,0.19080871828501883,0.14120762593970718,0.14333691893697084,0.2407506527691083,0.26343520261457787,0.3218774899588419,0.32634010736440516,0.2095434805311997,0.21049646141264972,0.11038266839648732,0.20142756969833245
91,0.20105400269437373,0.1667999982738595,0.1072186212112159,0.13101855543364405,0.16914117135843398,0.20986878411134877,0.2749708156607104,0.20871452739172072,0.15829934587820232,0.2576739428466546,0.20642899024851974,0.18262347809143087,0.15330605538200043,0.10155630376751863,0.12517017116385812,0.13652704163654353,0.2548785348153619,0.16004254298173404,0.12107239838027857,0.23706613035077315,0.1471275288434116,0.2269053431047015,0.2550419818027745,0.116100654976526,0.3133024200167721,0.2635221663901122,0.1354916692623172,0.1473851441436625,0.17347759425993264,0.1341672319150972,0.27877382789908856,0.17459872893762066,0.15565026607498333,0.265955831876401,0.2140105260756479,0.14858876328443266,0.18001245861799367,0.30175955387734976,0.11236861913677346,0.1771236813140445,0.13474206763332075,0.1332184954058251,0.23455691961276046,0.25754159031024726,0.31121782754583144,0.3131024752808758,0.201437607242097,0.20110508558226098,0.10391355988178648,0.19133940881597614
92,0.192685445593739,0.16415484267888336,0.09593539255460509,0.12723018966687133,0.15902798267794083,0.19765085462513535,0.25917918648926774,0.19587931874344375,0.1522612525068267,0.2491582363236601,0.20181024065040462,0.16211328383002274,0.13834412945499552,0.09405043833443709,0.12058154339372602,0.12615885932202361,0.23806072395400166,0.15307006179037513,0.11525667752017865,0.22199904986666344,0.14213261464953592,0.21397580924847662,0.24897455509999364,0.11200833408603779,0.3067184035332958,0.2452012366288001,0.1277631626985908,0.1339663361828588,0.16511315276392335,0.1178839509591858,0.26377011588614135,0.1597905864583711,0.14644150106434473,0.24873828886953744,0.20426538843138747,0.13411804183043718,0.17658676196299455,0.2935272473621622,0.10863029914879527,0.16321069309971487,0.12887736730700353,0.12246702117526202,0.22761106892523864,0.2511298620638212,0.3019560683262789,0.2967674322859336,0.19278987691551802,0.18987861374744602,0.099814245473507,0.18140236216656727
93,0.18535302664589523,0.16221871052518827,0.0856467584797002,0.12285403049346352,0.14870677625602788,0.18773282628005122,0.24455083178560244,0.18176048238383138,0.14743461987824588,0.23822776988984545,0.19572810205933805,0.1437770285087263,0.12404579984344795,0.08907206994707847,0.11770568402612573,0.11758663652084138,0.22146212545755645,0.14550636276411172,0.10824062706260906,0.20647224577419557,0.13847800587998615,0.19872905888078649,0.24245792845317227,0.10987710011756593,0.3001030491481701,0.22740137463135648,0.12283100322775453,0.1222215731767841,0.15639719912485556,0.1020846218818805,0.24666044831604053,0.1456741056717999,0.1372089606583911,0.23219500206396465,0.19284148632872233,0.11959148298901398,0.17370078184269072,0.2864660645678428,0.10334790491196486,0.14873346373443558,0.12404715436547638,0.11236196356824288,0.21988210085088747,0.24461466516635338,0.2924697425424068,0.27853186860564005,0.18235677070029715,0.1788176119556504,0.09647760915920578,0.1716457676959841
94,0.1760754058711386,0.15942864225549416,0.07587954527336721,0.1163898643004478,0.13824858740659765,0.17846351217850664,0.2306883976110214,0.1675700413694383,0.14338536493574713,0.22506358412540756,0.1880790471525115,0.1288613345306408,0.10987011386813386,0.08457604067821484,0.1160280866068472,0.11297245811015413,0.20499968085964082,0.13746908670011712,0.10049680563356125,0.18934989749790906,0.13548431022367818,0.18243045483316622,0.23375875207197394,0.10762650997311012,0.29079593706317236,0.20854851453434436,0.12161271274161478,0.11156904880354046,0.14791154878846777,0.08876028425480718,0.22738842221178115,0.13123746361071817,0.127981345489232,0.2161313308071467,0.18081388617314592,0.10572169970783336,0.16922732087228365,0.2780194313841108,0.09866209712493745,0.13421849595610108,0.12025091180798864,0.1021136059568812,0.21074807004209978,0.23757412889683854,0.280845518582062,0.2579755099401996,0.17025173611134609,0.16763662059684153,0.094106625198604,0.16169995491271275
95,0.16651024864210773,0.15442759402435421,0.06670699760280852,0.10852215294059057,0.12652764559095475,0.16932829236120386,0.21707267287507387,0.1521065290612605,0.13979190201841252,0.21056699470869225,0.17956820308730737,0.11575060782479396,0.09648322682550643,0.07911769321956105,0.11490992030991035,0.10967259812989427,0.18739769217396898,0.1288749705728929,0.09152264555086212,0.16982019795973793,0.12985966956776376,0.1644588474789091,0.2239030616667767,0.10409361692686585,0.27812861199321837,0.18895609068975777,0.12133118323547946,0.10051030704289614,0.13929091937439447,0.07702712722873181,0.2070133188401257,0.1173685426061517,0.1181292995661275,0.20108340342667033,0.1677744068797489,0.09197228466208321,0.16256680533231244,0.26612685843269474,0.09459954236006762,0.11881596689885066,0.1169172035441852,0.09294144106634336,0.19943701315678972,0.2295849691026927,0.2683464996073873,0.2364541871262585,0.1566376323025967,0.15673824238264053,0.09137440107975675,0.1511453110011872
96,0.15501618305599937,0.1469408234732667,0.05730095880194812,0.09984944154873512,0.11493687674574767,0.16132763054908755,0.2037298104581587,0.13630287273179817,0.13608082064457505,0.19434855922970437,0.1688082457180724,0.10509139559863945,0.08537500850319094,0.07214527355737374,0.10957663543170697,0.10550164970827806,0.16952869643084412,0.11909239936560907,0.08311408139580598,0.14911189874769742,0.12118972369269665,0.1457863079636846,0.21389892121928922,0.1001475663894327,0.26329643493903987,0.16888331075213758,0.11983038188960644,0.089999501939491,0.13013526438652528,0.06648397472266551,0.1864346539439506,0.10522582246641501,0.10751866687067084,0.186837689468206,0.1553694985729703,0.07884805599151183,0.1555551983814032,0.2510121582076753,0.09049354895951889,0.10309414221345148,0.11541084144011664,0.08508421744075709,0.18678970898739838,0.21984878222776053,0.2541336169998929,0.2140730377450713,0.141125765432801,0.14608590488066858,0.08779768269244385,0.14007284984721413
97,0.14318644187204588,0.14013670089555505,0.05021053988159204,0.091032829007383,0.10489346943313471,0.1547586669075117,0.19143658544928643,0.11959380153576196,0.13092604579712325,0.17763687433882908,0.1568580326917041,0.09722383221310724,0.07579581811191288,0.06429061646826566,0.10022589995768956,0.10107826702107806,0.15275574638527442,0.10948880819667577,0.07533602076474877,0.128942024680163,0.11039263400193189,0.12710094432195762,0.20344316490845302,0.09774343042061794,0.24709695075585883,0.14840393694908233,0.11581405150856725,0.08061062196604363,0.12087551890196398,0.05732813554067493,0.16650022656123872,0.09400694122595174,0.09607139165722775,0.17232102764883256,0.14308187257997335,0.06654387049935388,0.14688855472883447,0.23332535708112562,0.0871027423874819,0.08796593109514213,0.11181588812408268,0.07913133964796712,0.17267047669074337,0.21029471465312793,0.23917217367908794,0.1905885296154574,0.12366549080239397,0.13552244925252363,0.08287933589838821,0.12886050458597814
98,0.13073048488970734,0.13249331559429622,0.045923376713185846,0.08113869018601372,0.0959359495362012,0.14851911628422035,0.17760631957544515,0.10342231242469771,0.12428655466705618,0.16005619841506413,0.14295955448093195,0.09050652741472756,0.06668986683027849,0.05395219533844394,0.08819467272386482,0.09511305884787899,0.1376388717635895,0.10042916835733066,0.0676431379363448,0.1109648852760142,0.09964443605699647,0.1073774135824922,0.19137475988916958,0.09605735970318703,0.23058075776199266,0.12847274817332716,0.11096406599400495,0.0709962463252363,0.10999113987125955,0.049690065325644565,0.1469467006473735,0.08299481879108932,0.0848893130014364,0.1576465456654758,0.1322821882245431,0.055498912680079115,0.13692065029743142,0.21307602652272079,0.08394592784557826,0.07365686726131135,0.10769624049044617,0.07424912787582659,0.15728159959510657,0.19976196999015805,0.22210260513016616,0.1672319062185364,0.10566838007615195,0.12622559859500834,0.07656375982605848,0.11742841609536941
99,0.11754623332700653,0.12403947872786458,0.043670882914872054,0.07287075522234124,0.08745195497190707,0.14087613553849873,0.16258870572646864,0.08883360465592596,0.11643746837938038,0.14239563231055713,0.12751373118567993,0.08344896397659654,0.05903661845637942,0.04202597870268773,0.0741508163769834,0.08639521281384192,0.12416735583364327,0.09215444139102205,0.06109398807741691,0.09557448993403321,0.08893065907287494,0.08860175896566613,0.17831536265709508,0.09365852618329715,0.21331796854706475,0.1104373082729492,0.10411970500430343,0.062370894888034066,0.09869900432866682,0.043605764853597614,0.12707280478805735,0.07392540461636833,0.07580248054860769,0.14523688302755394,0.12192895874697654,0.046525921414103485,0.1257273705875492,0.1909158237561807,0.08145636211939793,0.060219366756703696,0.10324222538562752,0.07008125713027664,0.14126616679823326,0.18799988465611914,0.2034109343401675,0.14447769305786085,0.08835630050086596,0.1174047149917703,0.06946072465163762,0.10609878937083088
